"replicate","seed","analysis","scope","component","region","quantity","trait1","trait2","estimate","truth","lower","upper","interval_kind","uncertainty_reason"
4,20262400,"hess_cov","region","region","region007","cov","A","C",-0.00432666132084613,-8.26867021694876e-05,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region008","cov","A","C",0.00453107128286914,0.000718220010192446,-0.00358469597618468,0.012646838541923,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region009","cov","A","C",0.00154881318614477,0.000245403261141059,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region010","cov","A","C",0.00239647474169894,0.00312190606596596,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region011","cov","A","C",0.00476299741489073,0.00124265166250779,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region012","cov","A","C",0.00177346884817602,0.00199687157497113,-0.00581086439683199,0.00935780209318404,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region013","cov","A","C",0.00452568194923414,0.00110388515453447,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region014","cov","A","C",-0.000286455654946699,0.000947261464277079,-0.0080394748381105,0.0074665635282171,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region015","cov","A","C",-0.00128635338216489,0.000343497291131574,-0.00862765010892717,0.00605494334459738,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region016","cov","A","C",0.00422462729536037,0.00270317167501951,-0.00353333360779802,0.0119825881985188,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region017","cov","A","C",-0.0027733158791751,0.00142546196062351,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region018","cov","A","C",0.0043875790984565,0.000451793814422177,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region019","cov","A","C",-0.00278064748841796,0.00080393253057849,-0.0102997951056886,0.0047385001288527,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region020","cov","A","C",-0.00376561184775564,0.00168707411328043,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region001","cov","B","C",0.0775145735146378,0.0568982344527437,0.0625655032652508,0.0924636437640247,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region002","cov","B","C",0.0545703138149096,0.0568982344527437,0.0412198448298174,0.0679207828000019,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region003","cov","B","C",0.00251624084597207,0.000356503970007749,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region004","cov","B","C",-0.00346200946715502,0.00056361617760846,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region005","cov","B","C",-0.00112266058777454,0.000461993772939424,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region006","cov","B","C",0.00373288955439032,0.00115008404937645,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region007","cov","B","C",-0.000194462176664691,0.00139023371379072,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region008","cov","B","C",0.00519974706784619,0.00114532011091005,-0.00272644684870981,0.0131259409844022,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region009","cov","B","C",-0.00266429816892487,0.000576480865060315,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region010","cov","B","C",-0.00262268301667319,0.00504654970178391,-0.0105670008860836,0.00532163485273724,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region011","cov","B","C",0.00146234798654091,0.00179305146271638,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region012","cov","B","C",-0.000675135514980619,0.00175936595895231,-0.00837964102521558,0.00702936999525434,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region013","cov","B","C",-0.00108780364795312,0.00204235996455612,-0.00845039068333879,0.00627478338743254,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region014","cov","B","C",0.000187633090070687,0.00258190320576876,-0.00759562890999277,0.00797089509013415,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region015","cov","B","C",0.00194460955342256,0.00124210912729465,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region016","cov","B","C",0.000475896156845082,0.00443141271926576,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region017","cov","B","C",-0.00214747636240003,0.00134647686012018,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region018","cov","B","C",0.00382465778944747,0.000150344009981776,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"hess_cov","region","region","region019","cov","B","C",0.000839231787163894,0.00154256036787569,-0.00676245104914663,0.00844091462347442,"normal_approximation:conditional_gaussian_plugin_delta",""
4,20262400,"hess_cov","region","region","region020","cov","B","C",-0.00921148396525657,0.00122103065375968,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
4,20262400,"supergnova_cov","region","region","region001","cov","A","B",0.0645928549420695,0.0527698118759371,0.0444605688933948,0.0847251409907442,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region002","cov","A","B",0.00814654927394263,8.01759113502212e-37,-0.00815491537412305,0.0244480139220083,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region003","cov","A","B",-0.00314371641790857,0.000585602257117479,-0.0103405772723244,0.00405314443650724,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region004","cov","A","B",-0.00392623842069156,0.000733633201397527,-0.0105326750929126,0.00268019825152945,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region005","cov","A","B",0.00307328297927913,0.000447517773702994,-0.00386735128437968,0.0100139172429379,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region006","cov","A","B",-0.000274798883178242,0.000812979150881979,-0.00699604428030414,0.00644644651394766,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region007","cov","A","B",0.0012266044353257,0.000181604266352871,-0.0062362381593442,0.00868944702999559,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region008","cov","A","B",0.00711537855474205,0.00102060823297302,-0.000326922152978093,0.0145576792624622,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region009","cov","A","B",0.0010303090150687,0.000386466410409744,-0.00370832528909548,0.00576894331923287,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region010","cov","A","B",0.00594265380055817,0.00373857066050658,-0.00101253114560061,0.0128978387467169,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region011","cov","A","B",-0.00385740343513584,0.00119015541985446,-0.00930015279985134,0.00158534592957967,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region012","cov","A","B",-0.00268022478285076,0.00256580316801905,-0.00932674772702632,0.00396629816132481,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region013","cov","A","B",0.00224260607244141,0.00239413105159767,-0.00397432572136504,0.00845953786624785,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region014","cov","A","B",0.00509570308039045,0.00107243528216182,-0.00114353023314573,0.0113349363939266,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region015","cov","A","B",0.00417325480421905,0.00177099503829967,-0.00147840510460011,0.00982491471303821,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region016","cov","A","B",-0.00217182314985713,0.0028562936517979,-0.00807442240991253,0.00373077611019826,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region017","cov","A","B",0.000599239487837271,0.00233524473568533,-0.00567905110977003,0.00687753008544457,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region018","cov","A","B",-0.000385495896506471,-0.000249544890176365,-0.00527147018317435,0.00450047839016141,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region019","cov","A","B",-0.00466883562270748,0.0011165804456692,-0.0110488073571221,0.00171113611170712,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region020","cov","A","B",0.000855183554358723,0.00133422954992706,-0.00562758221338263,0.00733794932210008,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region001","cov","A","C",0.0533871470107133,0.049914865827428,0.0360676420089499,0.0707066520124768,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region002","cov","A","C",-0.00424000973542564,7.58382437869358e-37,-0.0225093478176039,0.0140293283467526,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region003","cov","A","C",0.00108003244661149,0.000271428660860677,-0.00462794435560198,0.00678800924882496,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region004","cov","A","C",0.00410870338682915,0.000339010981243868,-0.000653965504877641,0.00887137227853593,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region005","cov","A","C",0.00453111243636234,0.00172886111290427,-0.00049168814172874,0.00955391301445342,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region006","cov","A","C",0.00630636863292471,0.000946807826803936,-0.0014020980393739,0.0140148353052233,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region007","cov","A","C",-0.00357972655200286,-8.26867021694876e-05,-0.0099751752098018,0.00281572210579608,"normal_approximation:spectral_wls",""
4,20262400,"supergnova_cov","region","region","region008","cov","A","C",0.00454494854136241,0.000718220010192446,-0.00379968430219471,0.0128895813849195,"normal_approximation:spectral_wls",""
